cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3162500,2,3,2333891,10220264,2,20,1,1,2,1,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,400,550130664359233,563253885846914
3162500,2,3,1367854,10230829,2,19,3,1,1,1,2,1,1,1,11,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332826,10231442,1,31,2,4,1,2,2,1,3,,,,8,3,1,1,,2,4,1081,1,12,12972,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1523083,10232155,2,28,1,4,1,1,2,1,3,,,,5,5,2,1,,2,2,150,1,6,900,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333236,10233375,1,41,2,1,2,2,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333670,10235544,1,3,3,1,2,1,2,1,1,1,3,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333324,10237243,2,41,1,1,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333018,10239439,2,30,1,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332879,10239612,1,62,1,1,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,1429510,10240263,1,14,3,4,2,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333713,10240731,1,45,2,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,954,550130664359233,563253885846914
3162500,2,3,2334365,10240813,2,52,1,4,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,880,0,0,0,550130664359233,563253885846914
3162500,2,3,2334292,10243831,1,42,1,1,2,2,2,1,3,,,,5,8,1,1,,2,3,930,1,12,11160,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1518964,10246303,1,19,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,500,0,0,0,240,550130664359233,563253885846914
3162500,2,3,2332970,10247060,2,38,1,1,1,2,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333663,10248308,1,10,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,238,,550130664359233,563253885846914
3162500,2,3,2333017,10250589,2,84,6,4,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,1456866,10253547,2,9,3,1,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1417236,10254779,2,51,1,1,2,2,2,2,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1389981,10257737,2,24,3,4,1,2,2,1,3,,,,8,2,2,1,,2,8,1300,1,12,15600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333167,10258982,2,36,1,1,2,2,2,1,3,,,,8,2,1,1,,2,1,200,1,10,2000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1455608,10258986,1,4,3,1,1,1,2,2,2,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1539224,10259449,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,220,,550130664359233,563253885846914
3162500,2,3,2334326,10261967,2,57,1,1,2,1,2,1,3,,,,5,8,1,1,,2,8,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1510615,10263642,2,48,1,1,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,1447160,10264039,1,12,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333544,10264467,2,41,1,1,1,2,2,1,3,,,,8,3,1,1,,2,1,50,1,12,600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333566,10267606,1,16,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333197,10268632,1,11,3,4,1,2,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333514,10270290,2,37,1,1,1,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,220,0,550130664359233,563253885846914
3162500,2,3,2332697,10272228,2,40,1,2,2,1,2,1,3,,,,4,4,1,1,,2,1,650,1,12,7800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1452560,10275670,2,16,3,1,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334182,10278005,2,26,1,1,,2,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,850,550130664359233,563253885846914
3162500,2,3,2334239,10287053,2,60,1,1,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333217,10288383,2,69,1,4,1,2,2,2,4,,,,,,,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,1471890,10288606,1,31,2,4,1,2,2,1,3,,,,6,6,2,1,,2,1,340,1,2,680,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333215,10292014,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333710,10299011,2,41,1,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332943,10299811,2,20,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,400,550130664359233,563253885846914
3162500,2,3,1467943,10305266,2,20,1,4,2,2,2,1,1,1,13,,,,,1,,2,1,400,1,10,4000,450,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333302,10305330,2,7,3,4,1,1,2,2,1,1,5,3,,,,,,,,,,,,,0,,320,,550130664359233,563253885846914
3162500,2,3,2333752,10305981,2,17,3,1,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,200,0,550130664359233,563253885846914
3162500,2,3,2333948,10306543,1,30,2,1,1,2,2,1,3,,,,4,4,1,1,,2,1,100,1,2,200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333255,10307648,1,3,3,4,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,200,,550130664359233,563253885846914
3162500,2,3,1468814,10310773,1,8,5,1,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1473066,10315052,2,5,5,1,1,1,2,1,1,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333684,10315333,1,10,3,4,1,2,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332998,10316797,1,33,3,1,2,1,1,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334163,10318260,2,11,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333594,10318419,1,4,3,3,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333939,10318612,2,3,3,4,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1416937,10322221,2,86,1,1,1,1,1,2,4,,,,,,,2,2,,,0,2,,,0,788,0,0,0,550130664359233,563253885846914
3162500,2,3,2332708,10322750,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1343242,10322764,2,27,3,1,1,1,2,1,3,,,,8,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333636,10322809,2,19,3,1,1,1,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333570,10326701,2,14,3,1,2,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333049,10327368,1,20,1,1,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,200,550130664359233,563253885846914
3162500,2,3,2333140,10328121,2,26,1,1,2,1,2,1,3,,,,5,8,1,1,,2,1,60,1,12,3060,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332685,10332552,1,45,2,4,1,1,2,1,3,,,,4,4,1,1,,2,1,500,1,9,4500,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333250,10337515,2,15,3,1,1,1,2,2,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333981,10338687,2,39,1,4,1,1,2,1,3,,,,8,2,2,2,2,,,0,2,,,150,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332714,10340115,2,20,1,1,1,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,400,550130664359233,563253885846914
3162500,2,3,2334385,10341547,2,10,3,2,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332916,10346008,2,53,6,4,2,1,2,1,3,,,,5,6,2,1,,2,8,870,1,12,10440,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332732,10347835,1,37,2,1,2,2,2,1,3,,,,4,4,1,1,,2,3,500,1,12,6000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334350,10352153,2,1,3,2,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333663,10354321,2,13,3,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,238,,550130664359233,563253885846914
3162500,2,3,2333059,10359964,2,11,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1491498,10359990,1,59,1,1,2,2,2,1,3,,,,8,3,1,1,,2,1,400,1,3,1200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334351,10362645,2,59,1,1,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,1535296,10364053,2,10,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1343242,10365203,2,16,3,1,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333562,10366054,1,12,3,4,1,1,2,2,1,1,5,8,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1503471,10368147,2,30,1,1,1,2,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333030,10368880,2,5,3,2,2,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1378912,10373172,2,23,1,4,1,2,2,1,3,,,,5,7,1,1,,2,1,400,1,5,2000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332827,10374244,1,12,3,1,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333734,10376357,1,14,3,2,1,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334115,10386375,2,30,1,1,2,2,2,1,3,,,,13,,,1,,2,4,937,1,12,11244,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333835,10389325,2,58,10,1,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332665,10392128,1,35,2,1,1,1,2,1,3,,,,4,4,1,1,,2,1,800,1,12,9600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1373291,10394309,2,8,3,1,1,1,2,2,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333553,10396119,1,23,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,600,550130664359233,563253885846914
3162500,2,3,2333644,10396895,2,48,1,1,1,2,2,1,3,,,,8,2,2,1,,1,1,120,1,10,1200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334361,10398828,1,7,3,1,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334177,10399470,2,3,3,2,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1335833,10399654,2,50,6,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,1400,0,550130664359233,563253885846914
3162500,2,3,2334214,10400920,2,4,3,3,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332938,10406081,2,17,1,4,1,1,2,1,3,,,,8,1,2,1,,2,1,500,1,4,2000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332671,10406472,2,49,1,2,1,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,0,0,100,0,550130664359233,563253885846914
3162500,2,3,1511212,10411338,1,6,3,4,2,1,2,2,1,1,3,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332975,10412720,2,25,3,1,2,2,2,1,3,,,,8,3,1,1,,2,4,998,1,12,11976,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334188,10416325,2,27,1,4,1,2,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333799,10419401,1,13,3,1,1,2,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333410,10420492,2,38,1,4,1,1,2,1,3,,,,5,5,1,1,,2,4,937,1,11,10307,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1460264,10421706,2,21,1,1,2,2,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,1500,550130664359233,563253885846914
3162500,2,3,2333088,10422901,1,6,5,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334385,10423545,2,38,1,2,3,1,2,1,3,,,,5,5,2,1,,2,4,468,1,12,5622,0,0,0,300,0,550130664359233,563253885846914
3162500,2,3,1346013,10427440,2,58,1,1,1,1,2,2,3,,,,4,1,2,1,,2,6,788,1,12,9456,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1545608,10429747,2,35,1,1,1,2,2,1,1,1,13,,,,,1,,2,10,1150,1,12,13800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333322,10432396,2,6,3,1,1,1,2,1,1,1,5,1,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334190,10436362,1,27,2,1,1,1,2,1,3,,,,5,7,2,1,,2,1,400,1,12,4800,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333401,10440828,2,23,1,1,2,1,2,1,3,,,,12,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1354173,10446844,1,13,3,1,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334278,10453461,1,39,2,4,2,1,2,1,3,,,,4,4,1,1,,1,1,270,1,9,2430,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333257,10454031,1,22,3,1,1,1,2,1,3,,,,8,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333296,10463002,1,10,3,1,1,1,2,2,1,1,5,5,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333827,10464535,2,27,1,4,2,2,2,1,3,,,,6,8,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1496847,10465298,1,28,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,600,550130664359233,563253885846914
3162500,2,3,2333666,10467898,2,45,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333742,10473740,1,5,3,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,350,,550130664359233,563253885846914
3162500,2,3,2333669,10477245,1,14,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332887,10478925,1,4,3,1,1,1,2,1,1,1,3,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333516,10479254,2,0,5,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1378821,10482711,1,17,3,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333786,10484763,1,18,3,1,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333568,10487266,2,43,1,1,2,2,1,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1338521,10491176,2,29,1,2,1,2,2,1,3,,,,8,3,1,1,,2,1,500,1,3,1500,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332859,10496606,1,65,2,1,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,1336539,10498981,2,46,1,1,2,1,2,1,3,,,,5,5,2,2,2,,,0,1,10,6000,183,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1393229,10499032,1,12,3,1,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333528,10499082,2,48,2,4,1,2,2,1,3,,,,8,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334217,10507157,1,51,2,4,2,2,2,1,3,,,,8,3,1,1,,2,4,2043,1,12,24516,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334068,10508859,1,8,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,133,,550130664359233,563253885846914
3162500,2,3,1452522,10511111,2,41,1,1,1,2,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334065,10517548,2,40,1,1,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,1000,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332916,10518175,1,61,6,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,788,0,0,0,550130664359233,563253885846914
3162500,2,3,2333663,10518205,2,12,3,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,238,,550130664359233,563253885846914
3162500,2,3,2333581,10518534,1,2,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332791,10518596,2,13,3,4,1,2,1,1,1,1,5,6,,,,,,,,,,,,,0,,150,,550130664359233,563253885846914
3162500,2,3,2332771,10519469,2,43,1,4,2,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334174,10521149,2,25,1,4,2,2,2,1,3,,,,8,3,1,1,,2,1,150,1,8,1200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333956,10524536,1,48,2,4,1,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,291,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333088,10528491,2,12,5,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1442164,10537682,2,11,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333784,10539129,2,24,1,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,880,550130664359233,563253885846914
3162500,2,3,1540804,10539242,2,36,1,4,1,2,2,1,3,,,,5,5,2,1,,2,1,800,1,5,4000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333939,10543339,2,21,1,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1543241,10544944,1,22,3,1,1,2,1,2,2,1,6,7,,,,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,2333160,10545647,1,9,5,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1420975,10545655,2,28,1,4,1,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1405629,10554130,2,58,1,2,1,2,2,1,3,,,,4,3,2,2,2,,,0,2,,,50,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332826,10556168,2,26,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1399484,10556842,2,42,1,4,1,1,2,1,3,,,,5,5,2,1,,2,4,935,1,12,11220,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334158,10558928,2,12,10,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1465035,10559466,2,70,1,2,2,2,1,1,3,,,,4,3,2,2,2,,,0,2,,,0,937,0,0,0,550130664359233,563253885846914
3162500,2,3,2333002,10560142,2,21,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,170,0,550130664359233,563253885846914
3162500,2,3,2332997,10561443,2,36,1,4,2,2,2,1,3,,,,5,5,2,1,,2,1,500,1,12,6000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333613,10566414,1,44,2,1,2,1,2,1,3,,,,4,4,1,1,,2,1,600,1,12,7200,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334268,10574707,2,49,1,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,477,0,0,0,550130664359233,563253885846914
3162500,2,3,2333094,10578600,2,18,3,4,1,1,2,1,3,,,,6,9,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334169,10581336,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2332667,10585739,1,15,3,1,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,150,0,550130664359233,563253885846914
3162500,2,3,2333817,10591853,2,2,3,1,1,1,1,2,2,1,2,,,,,,,,,,,,,,954,,0,,550130664359233,563253885846914
3162500,2,3,2333922,10592173,2,37,1,4,1,1,2,1,3,,,,8,3,1,1,,2,4,997,1,6,5982,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332684,10594140,1,43,1,1,2,2,2,1,3,,,,4,4,1,1,,2,1,300,1,12,3600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332958,10596665,2,27,1,4,2,2,2,1,3,,,,13,,,1,,2,4,1023,1,7,2013,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333840,10598927,1,15,3,4,1,2,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333816,10604842,2,20,3,1,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1384390,10604965,1,49,6,1,1,2,2,1,3,,,,5,5,2,1,,2,1,1800,1,12,21600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333678,10607336,2,40,1,1,1,2,2,1,3,,,,5,8,1,1,,2,1,500,1,12,6000,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,1471890,10608476,1,6,3,4,1,1,1,1,2,1,5,2,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,1441686,10612807,2,3,3,1,1,2,2,1,1,1,2,,,,,,,,,,,,,,0,,300,,550130664359233,563253885846914
3162500,2,3,1534167,10613121,2,16,3,4,2,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,788,0,550130664359233,563253885846914
3162500,2,3,2332874,10613206,2,54,1,1,1,2,2,1,3,,,,4,4,1,1,,2,4,1011,1,12,12132,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2332808,10615190,2,39,1,1,1,1,2,1,3,,,,4,4,1,1,,2,1,788,1,12,9456,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334087,10616815,2,23,1,1,2,2,2,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,1500,550130664359233,563253885846914
3162500,2,3,2334009,10617716,2,37,1,4,1,1,2,1,3,,,,8,3,1,1,,2,1,150,1,1,150,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333395,10631812,1,18,3,4,2,2,1,1,1,1,13,,,,,2,2,,,0,2,,,0,0,0,0,954,550130664359233,563253885846914
3162500,2,3,1468338,10632881,2,33,3,1,1,1,2,1,3,,,,13,,,1,,2,4,880,1,6,5280,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333822,10633130,2,3,5,1,2,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333116,10633888,1,2,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2334379,10638238,2,35,1,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,1,10,7840,110,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2334097,10638772,1,10,3,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333297,10646682,2,78,1,1,2,2,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550130664359233,563253885846914
3162500,2,3,1389726,10648090,2,21,3,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333731,10653542,1,10,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550130664359233,563253885846914
3162500,2,3,2333412,10656433,2,19,1,1,2,2,2,1,3,,,,8,3,1,1,,2,1,800,1,12,9600,0,0,0,0,0,550130664359233,563253885846914
3162500,2,3,2333750,10656837,2,46,6,1,1,2,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550130664359233,563253885846914
